Group 1,Group 2,H,p-value,q-value
patient_No26 (n=4),patient_No53_active (n=1),0.5,0.47950012218695337,0.5563378505974096
patient_No26 (n=4),patient_No54_active (n=1),0.5,0.47950012218695337,0.5563378505974096
patient_No26 (n=4),patient_No55_active (n=1),0.5,0.47950012218695337,0.5563378505974096
patient_No26 (n=4),patient_No56_active (n=1),0.5,0.47950012218695337,0.5563378505974096
patient_No26 (n=4),patient_No57_active (n=1),0.5,0.47950012218695337,0.5563378505974096
patient_No26 (n=4),patient_No58_active (n=1),0.0,1.0,1.0
patient_No26 (n=4),patient_No6 (n=3),4.5,0.033894853524689295,0.38044719373994884
patient_No26 (n=4),patient_No60_active (n=1),2.0,0.15729920705028105,0.38044719373994884
patient_No26 (n=4),patient_No61_active (n=1),0.5,0.47950012218695337,0.5563378505974096
patient_No26 (n=4),patient_No62_active (n=1),2.0,0.15729920705028105,0.38044719373994884
patient_No26 (n=4),patient_No63_active (n=1),2.0,0.15729920705028105,0.38044719373994884
patient_No26 (n=4),patient_No7 (n=4),5.333333333333329,0.020921335337794052,0.38044719373994884
patient_No26 (n=4),patient_No8 (n=1),2.0,0.15729920705028105,0.38044719373994884
patient_No26 (n=4),patient_No9 (n=7),3.5714285714285694,0.058781721355358946,0.38044719373994884
patient_No27 (n=6),patient_No28 (n=6),5.025641025641029,0.024974679293054206,0.38044719373994884
patient_No27 (n=6),patient_No29 (n=7),9.0,0.0026997960632601883,0.24133525733117003
patient_No27 (n=6),patient_No3 (n=5),7.5,0.0061698993205441645,0.24133525733117003
patient_No27 (n=6),patient_No30 (n=6),8.307692307692314,0.003947751856903446,0.24133525733117003
patient_No27 (n=6),patient_No31 (n=7),9.0,0.0026997960632601883,0.24133525733117003
patient_No27 (n=6),patient_No32 (n=4),6.545454545454547,0.010515245935858921,0.27502311715874556
patient_No27 (n=6),patient_No33 (n=2),4.0,0.04550026389635857,0.38044719373994884
patient_No27 (n=6),patient_No34 (n=5),7.5,0.0061698993205441645,0.24133525733117003
patient_No27 (n=6),patient_No35 (n=5),7.5,0.0061698993205441645,0.24133525733117003
patient_No27 (n=6),patient_No36 (n=7),9.0,0.0026997960632601883,0.24133525733117003
patient_No27 (n=6),patient_No37 (n=5),7.5,0.0061698993205441645,0.24133525733117003
patient_No27 (n=6),patient_No38 (n=5),7.5,0.0061698993205441645,0.24133525733117003
patient_No27 (n=6),patient_No39 (n=5),4.800000000000004,0.028459736916310506,0.38044719373994884
patient_No27 (n=6),patient_No4 (n=7),9.0,0.0026997960632601883,0.24133525733117003
patient_No27 (n=6),patient_No40 (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No41 (n=5),7.5,0.0061698993205441645,0.24133525733117003
patient_No27 (n=6),patient_No42 (n=4),6.545454545454547,0.010515245935858921,0.27502311715874556
patient_No27 (n=6),patient_No43 (n=6),5.025641025641029,0.024974679293054206,0.38044719373994884
patient_No27 (n=6),patient_No44 (n=5),7.5,0.0061698993205441645,0.24133525733117003
patient_No27 (n=6),patient_No45 (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No46_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No47_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No48_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No49_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No5 (n=6),8.307692307692314,0.003947751856903446,0.24133525733117003
patient_No27 (n=6),patient_No50_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No51_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No52_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No53_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No54_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No55_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No56_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No57_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No58_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No6 (n=3),3.2666666666666657,0.07070114486598293,0.38044719373994884
patient_No27 (n=6),patient_No60_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No61_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No62_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No63_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No7 (n=4),3.68181818181818,0.05500883362926579,0.38044719373994884
patient_No27 (n=6),patient_No8 (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No27 (n=6),patient_No9 (n=7),9.0,0.0026997960632601883,0.24133525733117003
patient_No28 (n=6),patient_No29 (n=7),2.4693877551020407,0.11608313373865556,0.38044719373994884
patient_No28 (n=6),patient_No3 (n=5),1.63333333333334,0.2012426209577194,0.4070138176620756
patient_No28 (n=6),patient_No30 (n=6),4.333333333333336,0.0373729883406513,0.38044719373994884
patient_No28 (n=6),patient_No31 (n=7),0.08163265306122014,0.7750969621959906,0.810588494884129
patient_No28 (n=6),patient_No32 (n=4),1.1363636363636331,0.28642202277785644,0.4070138176620756
patient_No28 (n=6),patient_No33 (n=2),1.777777777777775,0.1824224394517322,0.4070138176620756
patient_No28 (n=6),patient_No34 (n=5),4.0333333333333385,0.044609718024939585,0.38044719373994884
patient_No28 (n=6),patient_No35 (n=5),1.2000000000000028,0.27332167829229437,0.4070138176620756
patient_No28 (n=6),patient_No36 (n=7),0.020408163265308588,0.8864030063670568,0.9074697444846854
patient_No28 (n=6),patient_No37 (n=5),5.63333333333334,0.017622090962324352,0.3771570788980489
patient_No28 (n=6),patient_No38 (n=5),5.63333333333334,0.017622090962324352,0.3771570788980489
patient_No28 (n=6),patient_No39 (n=5),0.30000000000000426,0.5838824207703623,0.6609953020231347
patient_No28 (n=6),patient_No4 (n=7),1.3061224489795933,0.25309790894711204,0.4070138176620756
patient_No28 (n=6),patient_No40 (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No28 (n=6),patient_No41 (n=5),0.30000000000000426,0.5838824207703623,0.6609953020231347
patient_No28 (n=6),patient_No42 (n=4),2.2272727272727266,0.13559300126630158,0.38044719373994884
patient_No28 (n=6),patient_No43 (n=6),0.025641025641029103,0.8727801237939032,0.8951388671701787
patient_No28 (n=6),patient_No44 (n=5),0.033333333333338544,0.8551321405846947,0.8775677546470796
patient_No28 (n=6),patient_No45 (n=1),0.0,1.0,1.0
patient_No28 (n=6),patient_No46_active (n=1),0.25,0.6170750774519739,0.6853480706818105
patient_No28 (n=6),patient_No47_active (n=1),0.25,0.6170750774519739,0.6853480706818105
patient_No28 (n=6),patient_No48_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No28 (n=6),patient_No49_active (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No28 (n=6),patient_No5 (n=6),3.1025641025641093,0.07816908582428284,0.38044719373994884
patient_No28 (n=6),patient_No50_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No28 (n=6),patient_No51_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No28 (n=6),patient_No52_active (n=1),0.25,0.6170750774519739,0.6853480706818105
patient_No28 (n=6),patient_No53_active (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No28 (n=6),patient_No54_active (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No28 (n=6),patient_No55_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No28 (n=6),patient_No56_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No28 (n=6),patient_No57_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No28 (n=6),patient_No58_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No28 (n=6),patient_No6 (n=3),0.2666666666666657,0.6055766163353469,0.6839619068666397
patient_No28 (n=6),patient_No60_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No28 (n=6),patient_No61_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No28 (n=6),patient_No62_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No28 (n=6),patient_No63_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No28 (n=6),patient_No7 (n=4),0.0,1.0,1.0
patient_No28 (n=6),patient_No8 (n=1),0.25,0.6170750774519739,0.6853480706818105
patient_No28 (n=6),patient_No9 (n=7),0.7346938775510168,0.39136593830755306,0.4726111739036917
patient_No29 (n=7),patient_No3 (n=5),0.5340659340659357,0.4649024545473539,0.5531466139736656
patient_No29 (n=7),patient_No30 (n=6),0.18367346938774887,0.6682351417952548,0.7337864432169254
patient_No29 (n=7),patient_No31 (n=7),2.975510204081637,0.08453346925711056,0.38044719373994884
patient_No29 (n=7),patient_No32 (n=4),0.5714285714285694,0.4496917979688917,0.5399792478786657
patient_No29 (n=7),patient_No33 (n=2),0.08571428571428541,0.7696979437812901,0.8064292188077987
patient_No29 (n=7),patient_No34 (n=5),0.3230769230769255,0.5697643679606191,0.6469496643877166
patient_No29 (n=7),patient_No35 (n=5),0.3230769230769255,0.5697643679606191,0.6469496643877166
patient_No29 (n=7),patient_No36 (n=7),3.4326530612244923,0.06391934147515724,0.38044719373994884
patient_No29 (n=7),patient_No37 (n=5),1.4835164835164818,0.2232251453067525,0.4070138176620756
patient_No29 (n=7),patient_No38 (n=5),1.1142857142857139,0.29115222318363254,0.4070138176620756
patient_No29 (n=7),patient_No39 (n=5),5.54505494505495,0.0185329748770265,0.38044719373994884
patient_No29 (n=7),patient_No4 (n=7),0.689795918367345,0.40623380511079554,0.49004382800143115
patient_No29 (n=7),patient_No40 (n=1),0.4285714285714306,0.5126907602619224,0.5850726549870294
patient_No29 (n=7),patient_No41 (n=5),1.4835164835164818,0.2232251453067525,0.4070138176620756
patient_No29 (n=7),patient_No42 (n=4),0.0,1.0,1.0
patient_No29 (n=7),patient_No43 (n=6),4.0,0.04550026389635857,0.38044719373994884
patient_No29 (n=7),patient_No44 (n=5),2.907692307692308,0.08815793541979447,0.38044719373994884
patient_No29 (n=7),patient_No45 (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No29 (n=7),patient_No46_active (n=1),0.0476190476190439,0.8272593465627179,0.852305042795316
patient_No29 (n=7),patient_No47_active (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No29 (n=7),patient_No48_active (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No29 (n=7),patient_No49_active (n=1),0.0476190476190439,0.8272593465627179,0.852305042795316
patient_No29 (n=7),patient_No5 (n=6),0.08163265306122014,0.7750969621959906,0.810588494884129
patient_No29 (n=7),patient_No50_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No29 (n=7),patient_No51_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No29 (n=7),patient_No52_active (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No29 (n=7),patient_No53_active (n=1),0.0476190476190439,0.8272593465627179,0.852305042795316
patient_No29 (n=7),patient_No54_active (n=1),0.0476190476190439,0.8272593465627179,0.852305042795316
patient_No29 (n=7),patient_No55_active (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No29 (n=7),patient_No56_active (n=1),0.4285714285714306,0.5126907602619224,0.5850726549870294
patient_No29 (n=7),patient_No57_active (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No29 (n=7),patient_No58_active (n=1),0.4285714285714306,0.5126907602619224,0.5850726549870294
patient_No29 (n=7),patient_No6 (n=3),3.7532467532467564,0.052705041790226705,0.38044719373994884
patient_No29 (n=7),patient_No60_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No29 (n=7),patient_No61_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No29 (n=7),patient_No62_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No29 (n=7),patient_No63_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No29 (n=7),patient_No7 (n=4),3.5714285714285694,0.058781721355358946,0.38044719373994884
patient_No29 (n=7),patient_No8 (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No29 (n=7),patient_No9 (n=7),1.7999999999999972,0.17971249487899635,0.4070138176620756
patient_No3 (n=5),patient_No30 (n=6),2.13333333333334,0.14412703481601052,0.38044719373994884
patient_No3 (n=5),patient_No31 (n=7),4.120879120879124,0.042357062026854866,0.38044719373994884
patient_No3 (n=5),patient_No32 (n=4),0.05999999999999872,0.8064959405073421,0.839555119469711
patient_No3 (n=5),patient_No33 (n=2),0.5999999999999979,0.4385780260810006,0.527564871952508
patient_No3 (n=5),patient_No34 (n=5),3.152727272727269,0.07580017458236198,0.38044719373994884
patient_No3 (n=5),patient_No35 (n=5),0.010909090909095198,0.9168149485280722,0.9369132942465555
patient_No3 (n=5),patient_No36 (n=7),4.120879120879124,0.042357062026854866,0.38044719373994884
patient_No3 (n=5),patient_No37 (n=5),3.9381818181818176,0.04720176769014221,0.38044719373994884
patient_No3 (n=5),patient_No38 (n=5),4.810909090909092,0.02828012256827699,0.38044719373994884
patient_No3 (n=5),patient_No39 (n=5),6.818181818181813,0.009023438818080334,0.27502311715874556
patient_No3 (n=5),patient_No4 (n=7),0.7978021978022056,0.3717512896455586,0.4594297692441352
patient_No3 (n=5),patient_No40 (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No3 (n=5),patient_No41 (n=5),0.8836363636363629,0.34720763934942456,0.44186521941140305
patient_No3 (n=5),patient_No42 (n=4),0.240000000000002,0.6242061147664044,0.6914626980957274
patient_No3 (n=5),patient_No43 (n=6),2.13333333333334,0.14412703481601052,0.38044719373994884
patient_No3 (n=5),patient_No44 (n=5),1.8436363636363566,0.17452534056858016,0.4070138176620756
patient_No3 (n=5),patient_No45 (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No3 (n=5),patient_No46_active (n=1),0.08571428571428541,0.7696979437812901,0.8064292188077987
patient_No3 (n=5),patient_No47_active (n=1),0.7714285714285722,0.37977547484094853,0.4594297692441352
patient_No3 (n=5),patient_No48_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No3 (n=5),patient_No49_active (n=1),0.7714285714285722,0.37977547484094853,0.4594297692441352
patient_No3 (n=5),patient_No5 (n=6),1.63333333333334,0.2012426209577194,0.4070138176620756
patient_No3 (n=5),patient_No50_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No3 (n=5),patient_No51_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No3 (n=5),patient_No52_active (n=1),0.08571428571428541,0.7696979437812901,0.8064292188077987
patient_No3 (n=5),patient_No53_active (n=1),0.7714285714285722,0.37977547484094853,0.4594297692441352
patient_No3 (n=5),patient_No54_active (n=1),0.7714285714285722,0.37977547484094853,0.4594297692441352
patient_No3 (n=5),patient_No55_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No3 (n=5),patient_No56_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No3 (n=5),patient_No57_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No3 (n=5),patient_No58_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No3 (n=5),patient_No6 (n=3),5.0,0.025347318677468325,0.38044719373994884
patient_No3 (n=5),patient_No60_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No3 (n=5),patient_No61_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No3 (n=5),patient_No62_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No3 (n=5),patient_No63_active (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No3 (n=5),patient_No7 (n=4),2.1599999999999966,0.14164469029513294,0.38044719373994884
patient_No3 (n=5),patient_No8 (n=1),2.1428571428571423,0.14323490752466572,0.38044719373994884
patient_No3 (n=5),patient_No9 (n=7),1.4835164835164818,0.2232251453067525,0.4070138176620756
patient_No30 (n=6),patient_No31 (n=7),2.4693877551020407,0.11608313373865556,0.38044719373994884
patient_No30 (n=6),patient_No32 (n=4),0.4090909090909065,0.5224312849615658,0.5947921253677513
patient_No30 (n=6),patient_No33 (n=2),0.11111111111110716,0.7388826803635317,0.8043562895960008
patient_No30 (n=6),patient_No34 (n=5),0.13333333333333997,0.7150006546880824,0.7796050073385276
patient_No30 (n=6),patient_No35 (n=5),2.13333333333334,0.14412703481601052,0.38044719373994884
patient_No30 (n=6),patient_No36 (n=7),4.591836734693878,0.032124571207656626,0.38044719373994884
patient_No30 (n=6),patient_No37 (n=5),2.700000000000003,0.10034824646229042,0.38044719373994884
patient_No30 (n=6),patient_No38 (n=5),0.30000000000000426,0.5838824207703623,0.6609953020231347
patient_No30 (n=6),patient_No39 (n=5),4.800000000000004,0.028459736916310506,0.38044719373994884
patient_No30 (n=6),patient_No4 (n=7),0.5102040816326507,0.47505052405395376,0.5563378505974096
patient_No30 (n=6),patient_No40 (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No30 (n=6),patient_No41 (n=5),2.700000000000003,0.10034824646229042,0.38044719373994884
patient_No30 (n=6),patient_No42 (n=4),0.04545454545453964,0.8311704095417729,0.8552987310767018
patient_No30 (n=6),patient_No43 (n=6),5.025641025641029,0.024974679293054206,0.38044719373994884
patient_No30 (n=6),patient_No44 (n=5),3.3333333333333357,0.06788915486182892,0.38044719373994884
patient_No30 (n=6),patient_No45 (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No30 (n=6),patient_No46_active (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No30 (n=6),patient_No47_active (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No30 (n=6),patient_No48_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No30 (n=6),patient_No49_active (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No30 (n=6),patient_No5 (n=6),0.4102564102564159,0.5218393903336124,0.5947921253677513
patient_No30 (n=6),patient_No50_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No30 (n=6),patient_No51_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No30 (n=6),patient_No52_active (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No30 (n=6),patient_No53_active (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No30 (n=6),patient_No54_active (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No30 (n=6),patient_No55_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No30 (n=6),patient_No56_active (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No30 (n=6),patient_No57_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No30 (n=6),patient_No58_active (n=1),1.0,0.31731050786291115,0.4070138176620756
patient_No30 (n=6),patient_No6 (n=3),3.2666666666666657,0.07070114486598293,0.38044719373994884
patient_No30 (n=6),patient_No60_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No30 (n=6),patient_No61_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No30 (n=6),patient_No62_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No30 (n=6),patient_No63_active (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No30 (n=6),patient_No7 (n=4),4.545454545454547,0.03300625766123248,0.38044719373994884
patient_No30 (n=6),patient_No8 (n=1),2.25,0.13361440253771584,0.38044719373994884
patient_No30 (n=6),patient_No9 (n=7),1.6530612244897966,0.19854279368665817,0.4070138176620756
patient_No31 (n=7),patient_No32 (n=4),3.5714285714285694,0.058781721355358946,0.38044719373994884
patient_No31 (n=7),patient_No33 (n=2),2.142857142857146,0.14323490752466533,0.38044719373994884
patient_No31 (n=7),patient_No34 (n=5),4.120879120879124,0.042357062026854866,0.38044719373994884
patient_No31 (n=7),patient_No35 (n=5),2.907692307692308,0.08815793541979447,0.38044719373994884
patient_No31 (n=7),patient_No36 (n=7),0.19999999999999574,0.6547208460185803,0.7191785148486859
patient_No31 (n=7),patient_No37 (n=5),6.3362637362637315,0.011829380109451714,0.2938348942515634
patient_No31 (n=7),patient_No38 (n=5),4.806593406593407,0.02835103732922766,0.38044719373994884
patient_No31 (n=7),patient_No39 (n=5),1.4835164835164818,0.2232251453067525,0.4070138176620756
patient_No31 (n=7),patient_No4 (n=7),2.1591836734693857,0.14171996321058591,0.38044719373994884
patient_No31 (n=7),patient_No40 (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No31 (n=7),patient_No41 (n=5),0.5340659340659357,0.4649024545473539,0.5531466139736656
patient_No31 (n=7),patient_No42 (n=4),1.2857142857142918,0.25683925795785223,0.4070138176620756
patient_No31 (n=7),patient_No43 (n=6),1.6530612244897966,0.19854279368665817,0.4070138176620756
patient_No31 (n=7),patient_No44 (n=5),0.006593406593410123,0.9352830631070267,0.9543533024747262
patient_No31 (n=7),patient_No45 (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No31 (n=7),patient_No46_active (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No31 (n=7),patient_No47_active (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No31 (n=7),patient_No48_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No31 (n=7),patient_No49_active (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No31 (n=7),patient_No5 (n=6),5.224489795918366,0.022270978959232808,0.38044719373994884
patient_No31 (n=7),patient_No50_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No31 (n=7),patient_No51_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No31 (n=7),patient_No52_active (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No31 (n=7),patient_No53_active (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No31 (n=7),patient_No54_active (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No31 (n=7),patient_No55_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No31 (n=7),patient_No56_active (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No31 (n=7),patient_No57_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No31 (n=7),patient_No58_active (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No31 (n=7),patient_No6 (n=3),2.194805194805191,0.13847671503211326,0.38044719373994884
patient_No31 (n=7),patient_No60_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No31 (n=7),patient_No61_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No31 (n=7),patient_No62_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No31 (n=7),patient_No63_active (n=1),2.333333333333332,0.1266304579476157,0.38044719373994884
patient_No31 (n=7),patient_No7 (n=4),0.0357142857142847,0.850106739138528,0.8739919133801846
patient_No31 (n=7),patient_No8 (n=1),1.1904761904761898,0.27523352407483126,0.4070138176620756
patient_No31 (n=7),patient_No9 (n=7),1.4734693877550953,0.22479909925003677,0.4070138176620756
patient_No32 (n=4),patient_No33 (n=2),0.0,1.0,1.0
patient_No32 (n=4),patient_No34 (n=5),1.5,0.22067136191984324,0.4070138176620756
patient_No32 (n=4),patient_No35 (n=5),0.0,1.0,1.0
patient_No32 (n=4),patient_No36 (n=7),2.892857142857146,0.08897301170181274,0.38044719373994884
patient_No32 (n=4),patient_No37 (n=5),2.1599999999999966,0.14164469029513294,0.38044719373994884
patient_No32 (n=4),patient_No38 (n=5),2.1599999999999966,0.14164469029513294,0.38044719373994884
patient_No32 (n=4),patient_No39 (n=5),4.859999999999999,0.027486336111510433,0.38044719373994884
patient_No32 (n=4),patient_No4 (n=7),0.3214285714285694,0.570750388058175,0.6476370692103933
patient_No32 (n=4),patient_No40 (n=1),0.5,0.47950012218695337,0.5563378505974096
patient_No32 (n=4),patient_No41 (n=5),0.9599999999999973,0.3271868777903035,0.4179493037238749
patient_No32 (n=4),patient_No42 (n=4),0.08333333333333215,0.7728299926844492,0.8089635389434576
patient_No32 (n=4),patient_No43 (n=6),2.9090909090909065,0.08808151166219037,0.38044719373994884
patient_No32 (n=4),patient_No44 (n=5),2.1599999999999966,0.14164469029513294,0.38044719373994884
patient_No32 (n=4),patient_No45 (n=1),2.0,0.15729920705028105,0.38044719373994884
patient_No32 (n=4),patient_No46_active (n=1),0.5,0.47950012218695337,0.5563378505974096
patient_No32 (n=4),patient_No47_active (n=1),0.5,0.47950012218695337,0.5563378505974096
patient_No32 (n=4),patient_No48_active (n=1),2.0,0.15729920705028105,0.38044719373994884
patient_No32 (n=4),patient_No49_active (n=1),0.5,0.47950012218695337,0.5563378505974096
patient_No32 (n=4),patient_No5 (n=6),2.2272727272727266,0.13559300126630158,0.38044719373994884
patient_No32 (n=4),patient_No50_active (n=1),2.0,0.15729920705028105,0.38044719373994884
patient_No32 (n=4),patient_No51_active (n=1),2.0,0.15729920705028105,0.38044719373994884
patient_No32 (n=4),patient_No52_active (n=1),0.5,0.47950012218695337,0.5563378505974096
patient_No32 (n=4),patient_No53_active (n=1),0.5,0.47950012218695337,0.5563378505974096
patient_No32 (n=4),patient_No54_active (n=1),0.5,0.47950012218695337,0.5563378505974096
patient_No32 (n=4),patient_No55_active (n=1),2.0,0.15729920705028105,0.38044719373994884
patient_No32 (n=4),patient_No56_active (n=1),0.5,0.47950012218695337,0.5563378505974096
patient_No32 (n=4),patient_No57_active (n=1),2.0,0.15729920705028105,0.38044719373994884
patient_No32 (n=4),patient_No58_active (n=1),0.5,0.47950012218695337,0.5563378505974096
patient_No32 (n=4),patient_No6 (n=3),4.5,0.033894853524689295,0.38044719373994884
patient_No32 (n=4),patient_No60_active (n=1),2.0,0.15729920705028105,0.38044719373994884
patient_No32 (n=4),patient_No61_active (n=1),2.0,0.15729920705028105,0.38044719373994884
patient_No32 (n=4),patient_No62_active (n=1),2.0,0.15729920705028105,0.38044719373994884
patient_No32 (n=4),patient_No63_active (n=1),2.0,0.15729920705028105,0.38044719373994884
patient_No32 (n=4),patient_No7 (n=4),2.083333333333332,0.14891467317876178,0.38044719373994884
patient_No32 (n=4),patient_No8 (n=1),2.0,0.15729920705028105,0.38044719373994884
patient_No32 (n=4),patient_No9 (n=7),1.75,0.1858767323658721,0.4070138176620756
patient_No33 (n=2),patient_No34 (n=5),0.14999999999999858,0.69853535830334,0.7641002328210434
patient_No33 (n=2),patient_No35 (n=5),0.14999999999999858,0.69853535830334,0.7641002328210434
patient_No33 (n=2),patient_No36 (n=7),2.142857142857146,0.14323490752466533,0.38044719373994884
patient_No33 (n=2),patient_No37 (n=5),0.5999999999999979,0.4385780260810006,0.527564871952508
patient_No33 (n=2),patient_No38 (n=5),0.14999999999999858,0.69853535830334,0.7641002328210434
patient_No33 (n=2),patient_No39 (n=5),3.75,0.052807511416113395,0.38044719373994884
patient_No33 (n=2),patient_No4 (n=7),0.3428571428571452,0.558184649422656,0.635285070898093
patient_No33 (n=2),patient_No40 (n=1),1.5,0.22067136191984324,0.4070138176620756
patient_No33 (n=2),patient_No41 (n=5),1.3499999999999979,0.2452781168067699,0.4070138176620756
patient_No33 (n=2),patient_No42 (n=4),0.0,1.0,1.0
